Elapsed [s],T1 [C],T2 [C],T3 [C],T4 [C]
40279.560101,-16.3,999.0,32.1,-10.8
40289.579128,-16.4,999.0,32.1,-10.7
40299.602462,-16.3,999.0,32.1,-10.7
40309.621593,-16.3,999.0,32.1,-10.7
40319.654922,-16.3,999.0,32.2,-10.7
40329.662913,-16.3,999.0,32.2,-10.6
40339.697094,-16.3,999.0,32.2,-10.6
40349.713131,-16.2,999.0,32.2,-10.6
40359.737944,-16.3,999.0,32.2,-10.5
40369.741613,-16.3,999.0,32.2,-10.5
40379.776225,-16.3,999.0,32.2,-10.5
40389.795871,-16.2,999.0,32.2,-10.5
40399.814239,-16.2,999.0,32.2,-10.4
40409.830045,-16.2,999.0,32.4,-10.3
40419.838343,-16.2,999.0,32.3,-10.4
40429.873093,-16.1,999.0,32.3,-10.4
40439.878441,-16.1,999.0,32.3,-10.3
40449.913789,-16.1,999.0,32.3,-10.3
40459.932992,-16.1,999.0,32.4,-10.3
40469.937279,-16.1,999.0,32.4,-10.3
40480.004901,-16.0,999.0,32.4,-10.2
40490.008851,-16.1,999.0,32.6,-10.1
40500.04854,-16.0,999.0,32.4,-10.0
40510.09354,-16.0,999.0,32.5,-10.0
40520.112433,-16.0,999.0,32.7,-10.0
40530.134019,-16.0,999.0,32.5,-10.0
40540.152501,-15.9,999.0,32.5,-9.9
40550.187883,-15.9,999.0,32.7,-9.9
40560.191057,-15.9,999.0,32.7,-9.9
40570.227735,-15.9,999.0,32.7,-9.8
40580.257827,-15.8,999.0,32.5,-9.8
40590.282615,-15.8,999.0,32.8,-9.7
40600.319656,-15.8,999.0,32.7,-9.7
40610.322271,-15.8,999.0,32.8,-9.7
40620.361484,-15.8,999.0,32.6,-9.6
40630.376816,-15.8,999.0,32.6,-9.6
40640.394566,-15.8,999.0,32.9,-9.5
40650.430926,-15.8,999.0,32.9,-9.4
40660.435332,-15.7,999.0,32.8,-9.4
40670.470248,-15.7,999.0,32.9,-9.4
40680.474087,-15.6,999.0,32.8,-9.4
40690.513932,-15.7,999.0,32.9,-9.2
40700.528528,-15.6,999.0,32.9,-9.0
40710.565508,-15.6,999.0,33.0,-8.8
40720.599995,-15.6,999.0,33.0,-8.8
40730.605637,-15.5,999.0,33.0,-8.8
40740.638427,-15.5,999.0,33.0,-8.8
40750.659205,-15.5,999.0,33.0,-8.7
40760.677639,-15.5,999.0,33.0,-8.6
40770.698745,-15.5,999.0,33.0,-8.5
40780.735892,-15.5,999.0,33.0,-8.4
40790.768978,-15.4,999.0,33.1,-8.4
40800.772398,-15.3,999.0,33.0,-8.3
40810.812041,-15.3,999.0,33.0,-8.1
40820.812337,-15.3,999.0,33.1,-8.0
40830.848379,-15.2,999.0,33.1,-7.9
40840.868389,-15.2,999.0,33.2,-7.8
40850.896061,-15.2,999.0,33.2,-7.7
40860.92077,-15.2,999.0,33.1,-7.6
40870.929452,-15.1,999.0,33.2,-7.5
40880.976311,-15.0,999.0,33.2,-7.4
40890.980034,-14.9,999.0,33.2,-7.3
40901.018181,-14.8,999.0,33.2,-7.2
40911.035394,-14.8,999.0,33.2,-7.0
40921.041094,-14.7,999.0,33.2,-6.9
40931.07483,-14.6,999.0,33.2,-6.7
40941.078956,-14.5,999.0,33.2,-6.7
40951.099678,-14.5,999.0,33.3,-6.5
40961.105376,-14.3,999.0,33.3,-6.4
40971.121525,-14.3,999.0,33.4,-6.2
40981.156866,-14.0,999.0,33.3,-6.1
40991.177363,-14.0,999.0,33.4,-6.0
41001.213368,-13.9,999.0,33.4,-5.9
41011.21561,-13.8,999.0,33.4,-5.7
41021.250661,-13.8,999.0,33.4,-5.6
41031.256027,-13.7,999.0,33.4,-5.5
41041.275383,-13.7,999.0,33.6,-5.3
41051.295358,-13.6,999.0,33.5,-5.3
41061.308592,-13.6,999.0,33.5,-5.1
41071.333171,-13.4,999.0,33.5,-5.0
41081.34952,-13.4,999.0,33.4,-4.7
41091.388432,-13.3,999.0,33.5,-4.8
41101.40884,-13.2,999.0,33.5,-4.5
41111.438926,-13.1,999.0,33.6,-4.4
41121.479951,-13.0,999.0,33.6,-4.3
41131.482605,-12.9,999.0,33.6,-4.2
41141.499171,-12.9,999.0,33.6,-4.1
41151.507777,-12.8,999.0,33.6,-3.9
41161.543159,-12.8,999.0,33.6,-3.8
41171.560971,-12.7,999.0,33.6,-3.7
41181.620877,-12.5,999.0,33.6,-3.6
41191.64765,-12.5,999.0,33.5,-3.5
41201.663782,-12.4,999.0,33.8,-3.3
41211.687508,-12.2,999.0,33.7,-3.2
41221.690335,-12.2,999.0,33.8,-3.0
41231.72289,-12.0,999.0,33.8,-3.0
41241.762488,-11.9,999.0,33.7,-2.8
41251.765597,-11.9,999.0,33.8,-2.7
41261.804126,-11.7,999.0,33.8,-2.5
41271.821599,-11.6,999.0,33.8,-2.3
41281.856988,-11.6,999.0,33.8,-2.2
41291.874182,-11.5,999.0,33.8,-2.0
41301.894177,-11.4,999.0,33.8,-1.9
41311.929979,-11.2,999.0,33.8,-1.7
41321.935668,-11.1,999.0,33.8,-1.5
41331.969585,-11.0,999.0,33.9,-1.2
41341.972811,-10.8,999.0,33.9,-1.1
41352.002945,-10.7,999.0,33.9,-0.8
41362.029671,-10.6,999.0,33.9,-0.4
41372.048329,-10.5,999.0,34.0,0.0
41382.083764,-10.4,999.0,34.0,0.4
41392.087307,-10.2,999.0,34.0,0.6
41402.126194,-9.9,999.0,34.0,0.8
41412.143928,-9.9,999.0,34.0,1.1
41422.177834,-9.6,999.0,34.0,1.3
41432.196253,-9.5,999.0,33.9,1.5
41442.203324,-9.3,999.0,34.1,1.7
41452.235683,-9.2,999.0,34.0,1.9
41462.240612,-9.1,999.0,34.2,2.2
41472.277853,-8.9,999.0,34.1,2.3
41482.280806,-8.8,999.0,34.1,2.4
41492.3158,-8.5,999.0,34.2,2.6
41502.335399,-8.3,999.0,34.2,2.8
41512.348014,-8.2,999.0,34.2,3.0
41522.374463,-8.0,999.0,34.2,3.6
41532.398,-7.9,999.0,34.2,3.7
41542.427116,-7.7,999.0,34.2,3.9
41552.462914,-7.5,999.0,34.2,4.1
41562.490927,-7.2,999.0,34.3,4.4
41572.491415,-7.1,999.0,34.2,4.5
41582.55417,-6.9,999.0,34.4,4.7
41592.58938,-6.7,999.0,34.3,4.9
41602.594367,-6.5,999.0,34.3,5.1
41612.629819,-6.3,999.0,34.3,5.2
41622.648342,-6.1,999.0,34.4,5.4
41632.660415,-5.6,999.0,34.4,5.5
41642.687383,-5.3,999.0,34.4,5.7
41652.692091,-5.1,999.0,34.4,5.9
41662.727675,-4.8,999.0,34.4,6.0
41672.730327,-4.6,999.0,34.4,6.2
41682.766067,-4.3,999.0,34.5,6.4
41692.817218,-4.1,999.0,34.4,6.6
41702.820883,-3.7,999.0,34.4,6.8
41712.856026,-3.4,999.0,34.4,6.9
41722.860422,-3.0,999.0,34.5,7.0
41732.897931,-2.8,999.0,34.6,7.2
41742.913372,-2.5,999.0,34.6,7.4
41752.93735,-2.1,999.0,34.7,7.5
41762.953558,-1.7,999.0,34.6,7.9
41772.958113,-1.1,999.0,34.6,7.8
41782.993285,-0.8,999.0,34.6,8.2
41793.013261,-0.5,999.0,34.6,8.3
41803.048357,0.0,999.0,34.6,8.4
41813.084651,0.4,999.0,34.7,8.6
41823.103849,0.9,999.0,34.6,8.8
41833.124036,1.3,999.0,34.6,8.9
41843.127466,1.9,999.0,34.8,9.1
41853.166301,2.1,999.0,34.7,9.2
41863.181269,2.4,999.0,34.7,9.3
41873.212196,2.6,999.0,34.7,9.5
41883.252206,3.1,999.0,34.7,9.6
41893.256853,3.4,999.0,34.8,9.7
41903.3035,3.7,999.0,34.8,9.9
41913.326807,3.9,999.0,34.8,10.0
41923.362267,4.2,999.0,34.8,10.2
41933.366162,4.4,999.0,34.9,10.3
41943.382821,3.9,999.0,35.0,10.4
41953.421951,3.7,999.0,34.8,10.6
41963.440076,4.6,999.0,34.9,10.7
41973.476641,5.0,999.0,34.9,10.9
41983.495872,5.3,999.0,35.0,11.1
41993.55771,5.7,999.0,34.9,11.1
42003.591966,6.0,999.0,35.0,11.3
42013.618101,6.2,999.0,34.9,11.4
42023.66467,6.5,999.0,35.0,11.6
42033.672292,7.0,999.0,35.0,11.6
42043.709216,7.2,999.0,35.1,11.8
42053.737941,7.4,999.0,35.0,12.1
42063.756974,7.5,999.0,35.0,12.3
42073.785382,7.8,999.0,35.1,12.3
42083.801789,8.0,999.0,35.0,12.4
42093.837448,8.2,999.0,35.1,12.6
42103.853431,8.4,999.0,35.1,12.6
42113.872678,8.7,999.0,35.1,12.8
42123.90466,8.8,999.0,35.0,12.9
42133.934892,9.1,999.0,35.2,13.0
42143.977481,9.3,999.0,35.1,13.2
42154.019165,9.5,999.0,35.1,13.2
42164.054808,9.8,999.0,35.1,13.3
42174.09982,10.1,999.0,35.2,13.5
42184.118221,10.2,999.0,35.2,13.6
42194.158092,10.4,999.0,35.3,13.7
42204.175191,10.6,999.0,35.2,13.9
42214.192453,10.9,999.0,35.2,14.0
42224.217898,11.3,999.0,35.2,14.1
42234.27001,11.5,999.0,35.3,14.2
42244.335413,11.7,999.0,35.2,14.4
42254.380102,11.9,999.0,35.4,14.5
42264.402031,12.1,999.0,35.3,14.5
42274.410414,12.3,999.0,35.3,14.7
42284.444646,12.5,999.0,35.3,14.8
42294.476372,12.7,999.0,35.4,14.9
42304.484296,12.9,999.0,35.4,15.0
42314.508982,13.1,999.0,35.4,15.1
42324.535372,13.3,999.0,35.4,15.3
42334.57516,13.5,999.0,35.2,15.3
42344.578806,13.8,999.0,35.4,15.5
42354.620289,14.0,999.0,35.4,15.6
42364.649456,14.2,999.0,35.4,15.9
42374.652159,14.4,999.0,35.4,15.8
42384.68638,14.7,999.0,35.4,15.9
42394.714044,14.8,999.0,35.4,16.2
42404.774049,14.9,999.0,35.5,16.2
42414.794844,15.3,999.0,35.5,16.5
42424.812618,15.6,999.0,35.5,16.6
42434.849376,15.8,999.0,35.4,16.7
42444.853528,16.0,999.0,35.5,16.8
42454.887798,16.2,999.0,35.6,16.9
42464.961381,16.3,999.0,35.6,16.9
42475.174016,16.5,999.0,35.5,17.1
42485.200134,16.7,999.0,35.5,17.2
42495.20164,16.9,999.0,35.6,17.3
42505.217874,17.1,999.0,35.6,17.5
42515.242749,17.2,999.0,35.6,17.5
42525.260542,17.5,999.0,35.7,17.7
42535.296795,17.7,999.0,35.6,17.7
42545.30017,17.9,999.0,35.7,17.8
42555.333839,18.1,999.0,35.6,17.9
42565.355534,18.2,999.0,35.7,18.1
42575.389751,18.4,999.0,35.7,18.2
42585.409204,18.6,999.0,35.7,18.2
42595.431742,18.9,999.0,35.7,18.4
42605.449156,19.0,999.0,35.7,18.4
42615.454669,19.5,999.0,35.8,18.5
42625.488084,19.6,999.0,35.7,18.6
42635.492376,19.7,999.0,35.8,18.8
42645.518749,19.9,999.0,35.8,18.9
42655.532543,20.2,999.0,35.8,18.9
42665.54924,20.3,999.0,35.8,19.1
42675.584811,20.4,999.0,35.8,19.2
42685.591207,20.7,999.0,35.8,19.3
42695.625553,20.8,999.0,35.8,19.3
42705.629199,21.1,999.0,35.8,19.4
42715.664294,21.3,999.0,36.0,19.6
42725.715119,21.5,999.0,35.9,19.7
42735.719814,21.6,999.0,35.9,19.8
42745.772335,21.8,999.0,35.9,19.8
42755.790411,22.0,999.0,36.0,20.0
42765.815381,22.2,999.0,36.0,20.1
42775.83228,22.4,999.0,36.0,20.1
42785.847428,22.5,999.0,36.0,20.4
42795.883787,22.7,999.0,36.0,20.5
42805.908317,22.9,999.0,36.0,20.6
42815.953838,23.1,999.0,36.0,20.8
42825.974065,23.5,999.0,36.0,20.8
42836.012866,23.8,999.0,36.0,21.0
42846.060531,24.0,999.0,36.1,21.0
42856.065448,24.1,999.0,36.2,21.2
42866.100099,24.3,999.0,36.1,21.2
42876.120753,24.4,999.0,36.1,21.3
42886.145054,24.7,999.0,36.1,21.5
42896.161991,24.8,999.0,36.1,21.5
42906.192489,25.0,999.0,36.1,21.6
42916.228165,25.2,999.0,36.1,21.7
42926.232347,25.3,999.0,36.2,21.7
42936.268515,25.5,999.0,36.1,21.9
42946.272913,25.7,999.0,36.3,22.0
42956.308138,25.9,999.0,36.2,22.0
42966.326262,26.0,999.0,36.3,22.2
42976.347234,26.1,999.0,36.2,22.2
42986.383302,26.3,999.0,36.2,22.3
42996.403154,26.5,999.0,36.2,22.4
43006.442129,26.7,999.0,36.3,22.5
43016.470865,26.8,999.0,36.2,22.6
43026.47561,26.9,999.0,36.4,22.6
43036.511532,27.1,999.0,36.3,22.7
43046.514713,27.5,999.0,36.3,22.9
43056.550673,27.7,999.0,36.3,22.9
43066.55644,27.9,999.0,36.3,23.0
43076.590286,28.1,999.0,36.4,23.1
43086.594459,28.7,999.0,36.4,23.2
43096.625218,28.9,999.0,36.5,23.3
43106.665434,29.0,999.0,36.3,23.4
43116.694684,29.1,999.0,36.5,23.4
43126.718502,29.3,999.0,36.4,23.5
43136.722042,29.5,999.0,36.4,23.6
43146.774157,29.6,999.0,36.6,23.7
43156.780774,29.8,999.0,36.5,23.8
43166.798675,29.9,999.0,36.5,23.8
43176.817278,30.1,999.0,36.6,24.0
43186.821389,30.2,999.0,36.5,24.1
43196.860394,30.3,999.0,36.5,24.4
43206.876357,30.5,999.0,36.8,24.4
43216.911732,30.7,999.0,36.4,24.3
43226.930518,30.9,999.0,36.8,24.6
43236.949688,31.1,999.0,36.8,24.6
43246.986015,31.4,999.0,36.6,24.7
43256.987904,31.6,999.0,36.8,24.8
43267.005924,31.7,999.0,36.8,24.8
43277.013373,31.9,999.0,36.6,24.9
43287.064549,32.0,999.0,36.8,25.2
43297.069322,32.2,999.0,36.8,25.1
43307.088016,32.3,999.0,36.9,25.2
43317.123843,32.5,999.0,36.7,25.3
43327.1285,32.7,999.0,36.9,25.4
43337.165909,32.8,999.0,36.9,25.4
43347.199662,33.0,999.0,36.9,25.5
43357.230146,33.1,999.0,36.9,25.6
43367.268873,33.3,999.0,36.9,25.7
43377.275136,33.5,999.0,36.9,25.8
43387.319508,33.6,999.0,36.9,25.8
43397.343871,33.9,999.0,36.9,25.9
43407.383058,34.0,999.0,37.0,26.0
43417.397696,34.2,999.0,37.0,26.0
43427.417738,34.4,999.0,37.0,26.1
43437.453535,34.5,999.0,37.0,26.2
43447.45803,34.7,999.0,37.1,26.3
43457.495464,34.9,999.0,37.0,26.3
43467.515441,35.0,999.0,37.0,26.4
43477.543575,35.2,999.0,37.0,26.5
43487.56687,35.6,999.0,37.0,26.6
43497.604933,35.7,999.0,37.1,26.6
43507.632305,35.8,999.0,37.1,26.7
43517.674457,36.0,999.0,37.1,26.8
43527.707794,36.2,999.0,37.1,26.9
43537.723222,36.4,999.0,37.1,26.9
43547.730823,36.6,999.0,37.1,27.0
43557.765969,36.8,999.0,37.2,27.1
43567.771876,37.0,999.0,37.1,27.1
43577.80889,37.1,999.0,37.3,27.3
43587.841034,37.3,999.0,37.2,27.2
43597.874815,37.5,999.0,37.2,27.3
43607.905745,37.7,999.0,37.2,27.4
43617.930091,38.0,999.0,37.2,27.5
43627.981525,38.1,999.0,37.1,27.6
43637.98494,38.4,999.0,37.4,27.7
43648.020192,38.6,999.0,37.2,27.7
43658.025651,38.8,999.0,37.2,27.8
43668.061167,39.1,999.0,37.3,27.8
43678.080299,39.3,999.0,37.3,27.9
43688.086523,39.8,999.0,37.3,28.0
43698.106333,40.0,999.0,37.3,28.0
43708.122296,40.3,999.0,37.4,28.2
43718.156974,40.6,999.0,37.3,28.2
43728.177788,40.8,999.0,37.4,28.4
43738.197764,41.2,999.0,37.3,28.6
43748.23313,41.5,999.0,37.4,28.6
43758.236344,41.8,999.0,37.4,28.6
43768.273151,42.3,999.0,37.4,28.7
43778.276332,42.6,999.0,37.4,28.8
43788.332708,42.8,999.0,37.4,28.8
43798.348127,43.1,999.0,37.4,29.0
43808.366426,43.2,999.0,37.4,29.0
43818.386973,43.5,999.0,37.5,29.0
43828.405241,43.7,999.0,37.4,29.2
43838.440159,43.8,999.0,37.4,29.3
43848.442928,43.9,999.0,37.5,29.2
43858.481078,44.1,999.0,37.5,29.4
43868.484334,44.1,999.0,37.5,29.4
43878.521371,44.2,999.0,37.5,29.5
43888.538978,44.4,999.0,37.6,29.5
43898.543278,44.4,999.0,37.5,29.6
43908.577824,44.5,999.0,37.7,29.8
43918.59458,44.6,999.0,37.6,29.8
43928.632799,44.6,999.0,37.6,29.9
43938.639677,44.6,999.0,37.6,29.9
43948.656355,44.7,999.0,37.6,30.0
43958.691583,44.7,999.0,37.6,30.0
43968.710687,44.8,999.0,37.5,30.1
43978.748515,44.9,999.0,37.6,30.2
43988.766381,45.0,999.0,37.6,30.2
43998.801349,45.0,999.0,37.8,30.4
44008.807598,45.1,999.0,37.7,30.4
44018.825286,45.1,999.0,37.7,30.5
44028.87586,45.1,999.0,37.7,30.5
44038.883628,45.2,999.0,37.7,30.6
44048.929296,45.2,999.0,37.7,30.7
44058.960595,45.3,999.0,37.8,30.7
44068.990823,45.3,999.0,37.8,30.8
44079.021921,45.3,999.0,37.7,30.8
44089.024235,45.4,999.0,37.8,31.0
44099.060768,45.4,999.0,37.7,31.0
44109.064809,45.4,999.0,37.6,31.1
44119.099346,45.6,999.0,37.8,31.1
44129.119208,45.6,999.0,37.8,31.2
44139.159242,45.6,999.0,37.8,31.3
44149.205527,45.6,999.0,37.8,31.4
44159.219837,45.6,999.0,37.8,31.4
44169.25865,45.7,999.0,37.8,31.4
44179.275796,45.7,999.0,37.8,31.6
44189.299883,45.7,999.0,37.8,31.6
44199.318848,45.8,999.0,37.8,31.7
44209.319317,45.9,999.0,37.8,31.8
44219.357651,45.9,999.0,37.9,31.8
44229.362798,45.9,999.0,37.9,31.8
44239.397435,45.9,999.0,38.0,32.2
44249.417117,45.9,999.0,38.0,32.0
44259.436856,45.9,999.0,37.9,32.1
44269.472011,46.0,999.0,38.0,32.1
44279.491078,46.0,999.0,37.8,32.2
44289.534245,46.0,999.0,38.0,32.3
44299.546453,46.0,999.0,38.0,32.6
44309.581145,46.1,999.0,38.0,32.6
44319.632251,46.1,999.0,38.0,32.6
44329.647895,46.1,999.0,37.9,32.6
44339.688209,46.1,999.0,38.1,32.8
44349.691981,46.1,999.0,38.1,32.8
44359.720961,46.2,999.0,38.1,32.9
44369.746576,46.2,999.0,38.0,33.0
44379.782242,46.2,999.0,38.0,32.9
44389.818225,46.2,999.0,38.1,33.1
44399.852233,46.2,999.0,38.1,33.2
44409.88699,46.3,999.0,38.1,33.2
44419.918013,46.2,999.0,38.0,33.3
44429.926066,46.2,999.0,37.6,33.3
44439.96165,46.1,999.0,37.2,33.2
44449.963558,46.0,999.0,36.5,33.2
44460.002306,45.9,999.0,36.0,33.0
44470.004676,45.8,999.0,35.7,32.8
44480.069057,45.6,999.0,35.0,32.6
44490.077224,45.5,999.0,34.6,32.4
44500.111219,45.3,999.0,34.1,31.8
44510.116627,45.2,999.0,33.7,31.7
44520.159754,45.0,999.0,33.3,31.4
44530.18483,44.8,999.0,32.9,31.1
44540.188019,44.6,999.0,32.3,30.8
44550.22329,44.4,999.0,31.9,30.4
44560.228434,44.2,999.0,31.7,30.2
44570.248035,43.9,999.0,31.2,30.0
44580.267456,43.8,999.0,30.9,29.7
44590.272949,43.5,999.0,30.5,29.3
44600.290911,43.2,999.0,30.4,29.1
44610.296058,43.0,999.0,30.0,28.8
44620.334874,42.6,999.0,29.7,28.5
44630.363983,42.4,999.0,29.5,28.0
44640.385327,42.2,999.0,29.2,27.8
44650.405205,41.9,999.0,28.9,27.5
44660.408463,41.7,999.0,28.5,27.2
44670.44351,41.4,999.0,28.2,27.0
44680.448284,41.2,999.0,27.9,26.8
44690.483661,41.0,999.0,27.8,26.6
44700.488114,40.8,999.0,27.5,26.3
44710.506741,40.4,999.0,27.3,26.1
44720.526558,40.2,999.0,27.1,25.8
44730.528988,40.0,999.0,26.9,25.7
44740.565796,39.8,999.0,26.7,25.5
44750.568723,39.5,999.0,26.3,25.2
44760.603541,39.1,999.0,26.4,25.0
44770.624134,38.8,999.0,26.1,24.8
44780.659907,38.6,999.0,26.0,24.6
44790.694356,38.4,999.0,25.8,24.4
44800.731445,38.2,999.0,25.7,24.1
44810.766609,37.8,999.0,25.4,23.8
44820.786737,37.6,999.0,25.3,23.7
44830.822758,37.4,999.0,25.1,23.5
44840.824748,37.2,999.0,24.9,23.3
44850.84201,36.9,999.0,24.8,23.1
44860.865727,36.7,999.0,24.5,22.9
44870.882442,36.5,999.0,24.4,22.8
44880.918866,36.2,999.0,24.1,22.6
44890.942561,36.1,999.0,24.1,22.5
44900.988576,35.8,999.0,23.9,22.3
44911.023159,35.6,999.0,23.7,22.2
44921.029412,35.2,999.0,23.6,22.1
44931.048284,34.9,999.0,23.5,21.9
44941.067094,34.8,999.0,23.4,21.7
44951.103263,34.6,999.0,23.3,21.6
44961.119211,34.4,999.0,23.1,21.5
44971.170752,34.1,999.0,23.0,21.3
44981.195807,33.9,999.0,22.9,21.3
44991.196005,33.7,999.0,22.7,21.1
45001.219775,33.5,999.0,22.6,21.1
45011.250466,33.3,999.0,22.5,20.9
45021.286852,33.1,999.0,22.3,20.8
45031.290421,32.9,999.0,22.3,20.7
45041.32563,32.8,999.0,22.2,20.5
45051.345666,32.5,999.0,22.1,20.5
45061.350442,32.3,999.0,22.0,20.2
45071.38547,32.2,999.0,21.9,20.3
45081.388101,31.9,999.0,21.8,20.0
45091.425662,31.9,999.0,21.7,19.9
45101.42843,31.6,999.0,21.6,19.8
45111.463366,31.4,999.0,21.5,19.7
45121.480044,31.1,999.0,21.4,19.6
45131.487368,30.9,999.0,21.3,19.6
45141.507157,30.7,999.0,21.2,19.5
45151.509997,30.5,999.0,21.1,19.3
45161.545841,30.3,999.0,21.0,19.3
45171.549597,30.2,999.0,20.9,19.1
45181.580614,30.0,999.0,20.9,19.1
45191.619386,29.8,999.0,20.8,19.0
45201.62457,29.6,999.0,20.5,18.9
45211.653603,29.5,999.0,20.6,18.9
45221.678891,29.3,999.0,20.6,18.8
45231.714181,29.1,999.0,20.5,18.7
45241.760967,29.0,999.0,20.2,18.7
45251.800902,28.9,999.0,20.1,18.7
45261.819376,28.7,999.0,20.0,18.6
45271.821106,28.6,999.0,20.0,18.5
45281.862456,28.4,999.0,19.9,18.4
45291.879174,28.3,999.0,19.9,18.4
45301.919976,28.1,999.0,19.8,18.4
45311.951539,28.0,999.0,19.6,18.3
45321.983703,27.8,999.0,19.6,18.2
45331.999646,27.7,999.0,19.6,18.2
45342.009804,27.6,999.0,19.5,18.2
45352.044294,27.2,999.0,19.4,18.1
45362.047068,27.1,999.0,19.4,18.1
45372.083561,27.0,999.0,19.3,18.0
45382.086832,26.9,999.0,19.2,18.0
45392.106772,26.7,999.0,19.1,17.9
45402.126081,26.5,999.0,19.1,17.9
45412.129253,26.3,999.0,18.9,17.9
45422.163531,26.3,999.0,18.9,17.9
45432.169465,26.1,999.0,18.9,17.7
45442.203972,26.1,999.0,18.9,17.7
45452.207912,25.9,999.0,18.8,17.7
45462.227472,25.7,999.0,18.7,17.7
45472.247986,25.6,999.0,18.7,17.7
45482.266846,25.5,999.0,18.7,17.6
45492.32042,25.4,999.0,18.6,17.6
45502.32339,25.3,999.0,18.5,17.5
45512.357636,25.2,999.0,18.5,17.6
45522.379009,25.0,999.0,18.5,17.5
45532.412963,24.9,999.0,18.4,17.5
45542.431758,24.9,999.0,18.4,17.5
45552.455778,24.7,999.0,18.3,17.5
45562.502692,24.6,999.0,18.3,17.5
45572.522145,24.5,999.0,18.2,17.5
45582.575146,24.4,999.0,18.0,17.4
45592.60766,24.3,999.0,18.1,17.5
45602.629432,24.2,999.0,18.0,17.5
45612.647401,24.1,999.0,18.1,17.5
45622.651206,23.9,999.0,18.0,17.6
45632.686537,23.8,999.0,17.9,17.6
45642.719831,23.7,999.0,17.8,17.6
45652.741141,23.6,999.0,17.9,17.7
45662.775899,23.3,999.0,17.8,17.7
45672.799793,23.2,999.0,17.8,17.7
45682.846264,23.1,999.0,17.7,17.7
45692.867597,23.0,999.0,17.7,17.7
45702.900836,22.9,999.0,17.7,17.7
45712.921146,22.9,999.0,17.7,17.7
45722.926008,22.7,999.0,17.6,17.6
45732.96069,22.7,999.0,17.5,17.6
45742.964518,22.5,999.0,17.5,17.6
45753.000207,22.4,999.0,17.4,17.6
45763.017142,22.4,999.0,17.4,17.5
45773.037774,22.3,999.0,17.4,17.5
45783.074443,22.1,999.0,17.4,17.4
45793.09238,22.0,999.0,17.3,17.4
45803.128114,22.0,999.0,17.3,17.4
45813.133166,21.9,999.0,17.2,17.3
45823.168155,21.8,999.0,17.2,17.3
45833.171911,21.7,999.0,17.1,17.2
45843.208714,21.6,999.0,17.1,17.2
45853.22709,21.5,999.0,17.1,17.2
45863.231464,21.4,999.0,17.1,17.1
45873.269134,21.3,999.0,17.1,17.1
45883.296061,21.3,999.0,17.0,17.0
45893.321049,21.2,999.0,17.0,17.0
45903.340292,21.1,999.0,16.9,16.9
45913.375783,21.1,999.0,16.9,16.9
45923.411554,20.9,999.0,16.8,16.9
45933.416665,20.9,999.0,16.8,16.8
45943.449684,20.7,999.0,16.8,16.8
45953.454686,20.7,999.0,16.8,16.8
45963.496132,20.6,999.0,16.7,16.7
45973.511529,20.6,999.0,16.8,16.8
45983.529372,20.5,999.0,16.4,16.7
45993.554156,20.4,999.0,16.3,16.6
46003.580798,20.3,999.0,16.4,16.6
46013.603963,20.3,999.0,16.3,16.5
46023.619892,20.2,999.0,16.3,16.5
46033.663355,20.2,999.0,16.5,16.4
46043.731613,20.0,999.0,16.4,16.3
46053.759662,19.9,999.0,16.4,16.3
46063.853894,19.9,999.0,16.3,16.3
46074.04917,19.9,999.0,16.2,16.3
46084.053145,19.8,999.0,16.2,16.3
46094.093507,19.7,999.0,16.1,16.0
46104.110241,19.6,999.0,16.1,16.2
46114.143703,19.5,999.0,16.1,16.2
46124.163673,19.5,999.0,16.0,16.0
46134.167147,19.4,999.0,16.0,15.8
46144.203681,19.4,999.0,15.9,16.0
46154.207299,19.1,999.0,15.9,15.8
46164.246174,19.0,999.0,15.9,15.7
46174.275563,19.0,999.0,15.9,15.8
46184.276684,18.9,999.0,15.9,15.7
46194.317057,18.8,999.0,15.9,15.6
46204.319754,18.8,999.0,15.8,15.7
46214.354566,18.8,999.0,15.8,15.6
46224.359585,18.7,999.0,15.8,15.6
46234.395552,18.7,999.0,15.7,15.5
46244.399453,18.6,999.0,15.8,15.5
46254.435685,18.5,999.0,15.7,15.5
46264.470018,18.4,999.0,15.7,15.4
46274.49951,18.4,999.0,15.6,15.4
46284.523825,18.3,999.0,15.6,15.4
46294.527635,18.3,999.0,15.6,15.3
46304.559069,18.2,999.0,15.5,15.3
46314.598729,18.1,999.0,15.6,15.3
46324.617724,18.1,999.0,15.5,15.3
46334.649424,18.1,999.0,15.6,15.2
46344.67465,18.0,999.0,15.5,15.1
46354.708475,18.1,999.0,15.5,15.2
46364.743681,17.9,999.0,15.4,15.1
46374.779572,17.9,999.0,15.3,15.1
46384.813858,17.8,999.0,15.3,15.1
46394.834995,17.7,999.0,15.2,15.0
46404.873046,17.7,999.0,15.3,15.0
46414.902806,17.6,999.0,15.3,15.0
46424.935153,17.6,999.0,15.3,14.9
46434.959234,17.5,999.0,15.3,14.9
46444.96284,17.5,999.0,15.2,14.9
46454.993092,17.4,999.0,15.2,14.9
46465.034042,17.4,999.0,15.2,14.7
46475.069283,17.3,999.0,15.1,14.8
46485.117392,17.3,999.0,15.1,14.7
46495.124296,17.2,999.0,15.0,14.8
46505.143704,17.2,999.0,15.1,14.7
46515.148414,17.2,999.0,15.1,14.7
