#
## Proficy Historian SDK Data Export 
## Generated: 03/06/2023 09:24:27 AM
## Start Time: 03/02/2023 02:00:00 PM
## End Time: 03/03/2023 10:00:00 AM
## Interval: 60000 milliseconds
## Records Returned: 1200
#
Timestamp, SPLYO.CONDENSER_TEMPERATURE.F_CV, SPLYO.SHELF_OUTLET.F_CV, SPLYO.SHELF_INLET.F_CV, SPLYO.SHELF_SP.F_CV, SPLYO.TC_AVG.F_CV, SPLYO.VACUUM_SP.F_CV, SPLYO.CHAMBER_CM.F_CV, SPLYO.ROUGH_VACUUM.F_CV, SPLYO.CHAMBER_PIRANI.F_CV, SPLYO.CONDENSER_VACUUM.F_CV, SPLYO.CHAMBER_PRESSURE.F_CV
03/02/2023 21:42:00, -89, -14.7, -13.6, -13.7, 0, 100, 99, 0, 157, 88, -15.7
03/02/2023 21:43:00, -88.5, -14.3, -13.3, -13.2, 0, 100, 99, 0, 159, 88, -15.7
03/02/2023 21:44:00, -88.6, -13.8, -12.8, -12.7, 0, 100, 101, 0, 160, 90, -15.7
03/02/2023 21:45:00, -89.2, -13.3, -12.1, -12.2, 0, 100, 100, 0, 157, 89, -15.7
03/02/2023 21:46:00, -89, -12.7, -11.8, -11.7, 0, 100, 99, 0, 156, 88, -15.7
03/02/2023 21:47:00, -89.4, -12.3, -11.1, -11.2, 0, 100, 99, 0, 157, 88, -15.7
03/02/2023 21:48:00, -88.9, -11.7, -10.8, -10.7, 0, 100, 99, 0, 158, 88, -15.7
03/02/2023 21:49:00, -89.6, -11.3, -10.1, -10.2, 0, 100, 102, 0, 162, 91, -15.7
03/02/2023 21:50:00, -89.6, -10.8, -9.6, -9.7, 0, 100, 101, 0, 160, 90, -15.7
03/02/2023 21:51:00, -89.8, -10.3, -9.1, -9.2, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 21:52:00, -89.1, -9.8, -8.7, -8.7, 0, 100, 101, 0, 159, 89, -15.7
03/02/2023 21:53:00, -89.1, -9.2, -8.2, -8.2, 0, 100, 101, 0, 159, 90, -15.7
03/02/2023 21:54:00, -89.2, -8.7, -7.7, -7.7, 0, 100, 100, 0, 158, 89, -15.7
03/02/2023 21:55:00, -89.3, -8.2, -7.2, -7.2, 0, 100, 100, 0, 160, 89, -15.7
03/02/2023 21:56:00, -89.5, -7.8, -6.7, -6.7, 0, 100, 101, 0, 160, 90, -15.7
03/02/2023 21:57:00, -89.6, -7.3, -6.2, -6.2, 0, 100, 101, 0, 160, 90, -15.7
03/02/2023 21:58:00, -89.2, -6.8, -5.8, -5.7, 0, 100, 100, 0, 158, 88, -15.7
03/02/2023 21:59:00, -89.8, -6.4, -5.2, -5.2, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 22:00:00, -89.9, -5.8, -4.7, -4.7, 0, 100, 100, 0, 160, 89, -15.7
03/02/2023 22:01:00, -90.2, -5.4, -4.1, -4.2, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 22:02:00, -89.6, -4.8, -3.7, -3.7, 0, 100, 101, 0, 160, 90, -15.7
03/02/2023 22:03:00, -89.9, -4.3, -3.1, -3.2, 0, 100, 99, 0, 157, 88, -15.7
03/02/2023 22:04:00, -89.4, -3.9, -2.8, -2.7, 0, 100, 100, 0, 158, 88, -15.7
03/02/2023 22:05:00, -90.2, -3.4, -2.1, -2.2, 0, 100, 98, 0, 156, 87, -15.7
03/02/2023 22:06:00, -90, -2.8, -1.7, -1.7, 0, 100, 98, 0, 157, 87, -15.7
03/02/2023 22:07:00, -89.8, -2.3, -1.2, -1.2, 0, 100, 99, 0, 159, 88, -15.7
03/02/2023 22:08:00, -90.2, -1.8, -0.7, -0.7, 0, 100, 99, 0, 157, 88, -15.7
03/02/2023 22:09:00, -90.1, -1.3, -0.2, -0.2, 0, 100, 100, 0, 160, 89, -15.7
03/02/2023 22:10:00, -90.1, -0.8, 0.3, 0.3, 0, 100, 101, 0, 161, 89, -15.7
03/02/2023 22:11:00, -90.2, -0.3, 0.8, 0.8, 0, 100, 101, 0, 160, 90, -15.7
03/02/2023 22:12:00, -90.5, 0.2, 1.4, 1.3, 0, 100, 101, 0, 160, 90, -15.7
03/02/2023 22:13:00, -90.4, 0.7, 1.8, 1.8, 0, 100, 99, 0, 157, 88, -15.7
03/02/2023 22:14:00, -90.3, 1.2, 2.3, 2.3, 0, 100, 100, 0, 160, 89, -15.7
03/02/2023 22:15:00, -90.5, 1.6, 2.8, 2.8, 0, 100, 100, 0, 160, 89, -15.7
03/02/2023 22:16:00, -90.2, 2.2, 3.4, 3.3, 0, 100, 101, 0, 161, 89, -15.7
03/02/2023 22:17:00, -90.3, 2.7, 3.8, 3.8, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 22:18:00, -90.2, 3.2, 4.3, 4.3, 0, 100, 101, 0, 160, 89, -15.7
03/02/2023 22:19:00, -90.2, 3.7, 4.8, 4.8, 0, 100, 100, 0, 159, 88, -15.7
03/02/2023 22:20:00, -90.5, 4.1, 5.3, 5.3, 0, 100, 101, 0, 161, 89, -15.7
03/02/2023 22:21:00, -90.5, 4.6, 5.8, 5.8, 0, 100, 100, 0, 159, 88, -15.7
03/02/2023 22:22:00, -90.4, 5.1, 6.3, 6.3, 0, 100, 99, 0, 158, 88, -15.7
03/02/2023 22:23:00, -90.4, 5.6, 6.8, 6.8, 0, 100, 100, 0, 158, 88, -15.7
03/02/2023 22:24:00, -90.4, 6.1, 7.3, 7.3, 0, 100, 101, 0, 161, 89, -15.7
03/02/2023 22:25:00, -90.3, 6.6, 7.8, 7.8, 0, 100, 99, 0, 159, 88, -15.7
03/02/2023 22:26:00, -90.6, 7.1, 8.3, 8.3, 0, 100, 100, 0, 159, 89, -15.7
03/02/2023 22:27:00, -90.8, 7.6, 8.8, 8.8, 0, 100, 100, 0, 159, 88, -15.7
03/02/2023 22:28:00, -90.5, 8.1, 9.3, 9.3, 0, 100, 100, 0, 160, 89, -15.7
03/02/2023 22:29:00, -90.7, 8.6, 9.8, 9.8, 0, 100, 100, 0, 161, 89, -15.7
03/02/2023 22:30:00, -89.7, 9.1, 10, 10, 0, 100, 100, 0, 159, 89, -15.7
03/02/2023 22:31:00, -89.8, 9.2, 10.2, 10, 0, 100, 100, 0, 158, 89, -15.7
03/02/2023 22:32:00, -89.5, 9.3, 10.1, 10, 0, 100, 100, 0, 157, 88, -15.7
03/02/2023 22:33:00, -89.3, 9.3, 10, 10, 0, 100, 99, 0, 158, 88, -15.7
03/02/2023 22:34:00, -89.3, 9.3, 10, 10, 0, 100, 101, 0, 160, 89, -15.7
03/02/2023 22:35:00, -89.2, 9.3, 10, 10, 0, 100, 101, 0, 162, 90, -15.7
03/02/2023 22:36:00, -89.7, 9.3, 10.2, 10, 0, 100, 101, 0, 161, 89, -15.7
03/02/2023 22:37:00, -89.6, 9.3, 10.2, 10, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 22:38:00, -88.9, 9.3, 9.9, 10, 0, 100, 98, 0, 156, 87, -15.7
03/02/2023 22:39:00, -89.4, 9.3, 10.1, 10, 0, 100, 100, 0, 159, 88, -15.7
03/02/2023 22:40:00, -88.9, 9.3, 10, 10, 0, 100, 98, 0, 157, 87, -15.7
03/02/2023 22:41:00, -88.9, 9.3, 10, 10, 0, 100, 99, 0, 159, 88, -15.7
03/02/2023 22:42:00, -88.8, 9.3, 9.9, 10, 0, 100, 99, 0, 157, 88, -15.7
03/02/2023 22:43:00, -88.8, 9.3, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 22:44:00, -88.8, 9.3, 10, 10, 0, 100, 99, 0, 159, 88, -15.7
03/02/2023 22:45:00, -88.8, 9.3, 10, 10, 0, 100, 99, 0, 158, 87, -15.7
03/02/2023 22:46:00, -89.2, 9.3, 10.2, 10, 0, 100, 100, 0, 160, 89, -15.7
03/02/2023 22:47:00, -88.7, 9.3, 10, 10, 0, 100, 101, 0, 160, 90, -15.7
03/02/2023 22:48:00, -88.7, 9.3, 10, 10, 0, 100, 100, 0, 160, 88, -15.7
03/02/2023 22:49:00, -88.8, 9.3, 10, 10, 0, 100, 100, 0, 160, 88, -15.7
03/02/2023 22:50:00, -88.6, 9.3, 10, 10, 0, 100, 100, 0, 159, 88, -15.7
03/02/2023 22:51:00, -88.8, 9.3, 10, 10, 0, 100, 99, 0, 158, 88, -15.7
03/02/2023 22:52:00, -88.8, 9.3, 10, 10, 0, 100, 100, 0, 157, 88, -15.7
03/02/2023 22:53:00, -88.8, 9.3, 10, 10, 0, 100, 99, 0, 156, 87, -15.7
03/02/2023 22:54:00, -89, 9.3, 10.1, 10, 0, 100, 100, 0, 159, 88, -15.7
03/02/2023 22:55:00, -89.1, 9.3, 10.1, 10, 0, 100, 99, 0, 157, 88, -15.7
03/02/2023 22:56:00, -88.7, 9.3, 10, 10, 0, 100, 101, 0, 159, 89, -15.7
03/02/2023 22:57:00, -88.8, 9.3, 10, 10, 0, 100, 101, 0, 160, 90, -15.7
03/02/2023 22:58:00, -89.1, 9.3, 10.1, 10, 0, 100, 100, 0, 159, 88, -15.7
03/02/2023 22:59:00, -89.2, 9.3, 10.1, 10, 0, 100, 100, 0, 159, 88, -15.7
03/02/2023 23:00:00, -88.8, 9.3, 10, 10, 0, 100, 99, 0, 157, 87, -15.7
03/02/2023 23:01:00, -88.8, 9.3, 10, 10, 0, 100, 99, 0, 157, 87, -15.7
03/02/2023 23:02:00, -88.8, 9.3, 10, 10, 0, 100, 100, 0, 159, 89, -15.7
03/02/2023 23:03:00, -88.9, 9.3, 10, 10, 0, 100, 101, 0, 160, 90, -15.7
03/02/2023 23:04:00, -89.2, 9.3, 10.2, 10, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 23:05:00, -88.7, 9.3, 10, 10, 0, 100, 100, 0, 158, 89, -15.7
03/02/2023 23:06:00, -88.9, 9.3, 10, 10, 0, 100, 101, 0, 160, 89, -15.7
03/02/2023 23:07:00, -89.1, 9.3, 10.2, 10, 0, 100, 101, 0, 162, 90, -15.7
03/02/2023 23:08:00, -88.7, 9.3, 10, 10, 0, 100, 101, 0, 160, 90, -15.7
03/02/2023 23:09:00, -88.8, 9.3, 10, 10, 0, 100, 102, 0, 162, 90, -15.7
03/02/2023 23:10:00, -88.6, 9.3, 9.9, 10, 0, 100, 101, 0, 159, 89, -15.7
03/02/2023 23:11:00, -88.7, 9.3, 10, 10, 0, 100, 101, 0, 161, 89, -15.7
03/02/2023 23:12:00, -88.7, 9.3, 10, 10, 0, 100, 100, 0, 160, 89, -15.7
03/02/2023 23:13:00, -88.5, 9.3, 9.9, 10, 0, 100, 98, 0, 156, 87, -15.7
03/02/2023 23:14:00, -88.6, 9.3, 10, 10, 0, 100, 100, 0, 160, 88, -15.7
03/02/2023 23:15:00, -88.7, 9.3, 10, 10, 0, 100, 99, 0, 158, 87, -15.7
03/02/2023 23:16:00, -88.9, 9.3, 10.1, 10, 0, 100, 99, 0, 158, 88, -15.7
03/02/2023 23:17:00, -88.5, 9.3, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 23:18:00, -88.8, 9.3, 10, 10, 0, 100, 101, 0, 160, 90, -15.7
03/02/2023 23:19:00, -88.8, 9.3, 10.1, 10, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 23:20:00, -88.5, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 23:21:00, -88.9, 9.3, 10.2, 10, 0, 100, 99, 0, 158, 88, -15.7
03/02/2023 23:22:00, -88.5, 9.3, 10, 10, 0, 100, 100, 0, 157, 88, -15.7
03/02/2023 23:23:00, -88.7, 9.3, 10, 10, 0, 100, 101, 0, 160, 90, -15.7
03/02/2023 23:24:00, -88.5, 9.3, 10, 10, 0, 100, 99, 0, 157, 87, -15.7
03/02/2023 23:25:00, -88.7, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.7
03/02/2023 23:26:00, -88.9, 9.3, 10.1, 10, 0, 100, 100, 0, 158, 89, -15.7
03/02/2023 23:27:00, -88.5, 9.3, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 23:28:00, -89.2, 9.3, 10.2, 10, 0, 100, 101, 0, 161, 89, -15.7
03/02/2023 23:29:00, -88.5, 9.3, 10, 10, 0, 100, 101, 0, 161, 89, -15.7
03/02/2023 23:30:00, -88.8, 9.3, 10.1, 10, 0, 100, 101, 0, 160, 89, -15.7
03/02/2023 23:31:00, -88.9, 9.4, 10.1, 10, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 23:32:00, -88.5, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 23:33:00, -89, 9.3, 10.2, 10, 0, 100, 99, 0, 159, 88, -15.7
03/02/2023 23:34:00, -88.6, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.7
03/02/2023 23:35:00, -89, 9.3, 10.2, 10, 0, 100, 100, 0, 159, 88, -15.7
03/02/2023 23:36:00, -88.6, 9.4, 10, 10, 0, 100, 101, 0, 159, 89, -15.7
03/02/2023 23:37:00, -88.9, 9.3, 10.2, 10, 0, 100, 100, 0, 160, 89, -15.7
03/02/2023 23:38:00, -88.6, 9.3, 10, 10, 0, 100, 101, 0, 162, 90, -15.7
03/02/2023 23:39:00, -88.7, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.7
03/02/2023 23:40:00, -88.5, 9.3, 10, 10, 0, 100, 100, 0, 159, 89, -15.7
03/02/2023 23:41:00, -88.8, 9.4, 10.1, 10, 0, 100, 100, 0, 158, 89, -15.7
03/02/2023 23:42:00, -88.5, 9.3, 10, 10, 0, 100, 101, 0, 162, 90, -15.7
03/02/2023 23:43:00, -88.8, 9.4, 10.1, 10, 0, 100, 99, 0, 159, 88, -15.7
03/02/2023 23:44:00, -88.5, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.7
03/02/2023 23:45:00, -89, 9.3, 10.2, 10, 0, 100, 100, 0, 159, 89, -15.7
03/02/2023 23:46:00, -88.6, 9.4, 10, 10, 0, 100, 99, 0, 157, 88, -15.7
03/02/2023 23:47:00, -89, 9.3, 10.2, 10, 0, 100, 100, 0, 159, 89, -15.7
03/02/2023 23:48:00, -88.6, 9.4, 10, 10, 0, 100, 101, 0, 161, 89, -15.7
03/02/2023 23:49:00, -88.4, 9.3, 10, 10, 0, 100, 101, 0, 161, 89, -15.7
03/02/2023 23:50:00, -88.7, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 23:51:00, -88.4, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.7
03/02/2023 23:52:00, -88.8, 9.3, 10.1, 10, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 23:53:00, -88.6, 9.4, 10, 10, 0, 100, 101, 0, 159, 89, -15.7
03/02/2023 23:54:00, -88.4, 9.3, 10, 10, 0, 100, 100, 0, 160, 89, -15.7
03/02/2023 23:55:00, -88.6, 9.3, 10, 10, 0, 100, 100, 0, 160, 89, -15.7
03/02/2023 23:56:00, -88.5, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.7
03/02/2023 23:57:00, -88.8, 9.3, 10.2, 10, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 23:58:00, -88.6, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/02/2023 23:59:00, -88.4, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/03/2023, -88.7, 9.4, 10.1, 10, 0, 100, 101, 0, 162, 90, -15.7
03/03/2023 00:01:00, -88.5, 9.4, 10, 10, 0, 100, 101, 0, 161, 89, -15.7
03/03/2023 00:02:00, -88.4, 9.3, 10, 10, 0, 100, 101, 0, 162, 90, -15.7
03/03/2023 00:03:00, -88.6, 9.3, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/03/2023 00:04:00, -88.4, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.7
03/03/2023 00:05:00, -88.4, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.7
03/03/2023 00:06:00, -88.6, 9.4, 10, 10, 0, 100, 99, 0, 159, 88, -15.7
03/03/2023 00:07:00, -88.5, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.7
03/03/2023 00:08:00, -88.4, 9.4, 10, 10, 0, 100, 99, 0, 158, 87, -15.7
03/03/2023 00:09:00, -88.9, 9.3, 10.2, 10, 0, 100, 101, 0, 161, 89, -15.7
03/03/2023 00:10:00, -88.5, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.7
03/03/2023 00:11:00, -88.4, 9.4, 10, 10, 0, 100, 99, 0, 159, 88, -15.7
03/03/2023 00:12:00, -88.3, 9.3, 10, 10, 0, 100, 100, 0, 159, 88, -15.7
03/03/2023 00:13:00, -88.6, 9.4, 10, 10, 0, 100, 99, 0, 157, 87, -15.7
03/03/2023 00:14:00, -88.8, 9.4, 10.2, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 00:15:00, -88.3, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.7
03/03/2023 00:16:00, -88.4, 9.3, 10, 10, 0, 100, 100, 0, 158, 88, -15.7
03/03/2023 00:17:00, -88.6, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.7
03/03/2023 00:18:00, -88.4, 9.4, 10, 10, 0, 100, 99, 0, 157, 88, -15.7
03/03/2023 00:19:00, -88.3, 9.3, 10, 10, 0, 100, 99, 0, 157, 87, -15.7
03/03/2023 00:20:00, -88.5, 9.4, 10.1, 10, 0, 100, 99, 0, 158, 88, -15.7
03/03/2023 00:21:00, -88.3, 9.4, 10, 10, 0, 100, 101, 0, 161, 89, -15.6
03/03/2023 00:22:00, -88.4, 9.4, 10, 10, 0, 100, 101, 0, 161, 89, -15.7
03/03/2023 00:23:00, -88.3, 9.4, 10, 10, 0, 100, 100, 0, 160, 88, -15.7
03/03/2023 00:24:00, -88.7, 9.3, 10.2, 10, 0, 100, 99, 0, 158, 88, -15.7
03/03/2023 00:25:00, -88.4, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/03/2023 00:26:00, -88.2, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.7
03/03/2023 00:27:00, -88.3, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/03/2023 00:28:00, -88.8, 9.3, 10.2, 10, 0, 100, 99, 0, 157, 87, -15.7
03/03/2023 00:29:00, -88.4, 9.4, 10, 10, 0, 100, 99, 0, 157, 88, -15.7
03/03/2023 00:30:00, -88.3, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 00:31:00, -88.3, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.7
03/03/2023 00:32:00, -88.4, 9.4, 10, 10, 0, 100, 99, 0, 157, 88, -15.7
03/03/2023 00:33:00, -88.3, 9.4, 10, 10, 0, 100, 101, 0, 160, 89, -15.7
03/03/2023 00:34:00, -88.2, 9.4, 10, 10, 0, 100, 100, 0, 161, 89, -15.7
03/03/2023 00:35:00, -88.2, 9.3, 10, 10, 0, 100, 99, 0, 158, 87, -15.7
03/03/2023 00:36:00, -88.6, 9.4, 10.1, 10, 0, 100, 100, 0, 160, 88, -15.7
03/03/2023 00:37:00, -88.5, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.7
03/03/2023 00:38:00, -88.4, 9.4, 10, 10, 0, 100, 101, 0, 161, 89, -15.7
03/03/2023 00:39:00, -88.5, 9.4, 10, 10, 0, 100, 101, 0, 161, 89, -15.7
03/03/2023 00:40:00, -88.4, 9.4, 10, 10, 0, 100, 101, 0, 161, 89, -15.7
03/03/2023 00:41:00, -88.4, 9.3, 10, 10, 0, 100, 100, 0, 160, 88, -15.7
03/03/2023 00:42:00, -88.5, 9.4, 10, 10, 0, 100, 101, 0, 161, 89, -15.7
03/03/2023 00:43:00, -88.4, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 00:44:00, -88.9, 9.3, 10.2, 10, 0, 100, 101, 0, 159, 89, -15.7
03/03/2023 00:45:00, -88.4, 9.4, 10, 10, 0, 100, 101, 0, 162, 90, -15.7
03/03/2023 00:46:00, -88.4, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/03/2023 00:47:00, -88.4, 9.4, 10, 10, 0, 100, 98, 0, 156, 87, -15.7
03/03/2023 00:48:00, -88.4, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 00:49:00, -88.3, 9.3, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/03/2023 00:50:00, -88.5, 9.4, 10.1, 10, 0, 100, 100, 0, 160, 89, -15.7
03/03/2023 00:51:00, -88.4, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/03/2023 00:52:00, -88.3, 9.4, 10, 10, 0, 100, 102, 0, 161, 90, -15.7
03/03/2023 00:53:00, -88.3, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 00:54:00, -88.6, 9.4, 10.1, 10, 0, 100, 101, 0, 161, 90, -15.7
03/03/2023 00:55:00, -88.3, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.7
03/03/2023 00:56:00, -88.3, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.7
03/03/2023 00:57:00, -88.4, 9.3, 10, 10, 0, 100, 100, 0, 160, 89, -15.7
03/03/2023 00:58:00, -88.3, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 00:59:00, -88.8, 9.4, 10.2, 10, 0, 100, 99, 0, 158, 88, -15.7
03/03/2023 01:00:00, -88.5, 9.5, 10.1, 10, 0, 100, 100, 0, 158, 88, -15.7
03/03/2023 01:01:00, -88.2, 9.4, 10, 10, 0, 100, 100, 0, 158, 88, -15.7
03/03/2023 01:02:00, -88.3, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 01:03:00, -88.6, 9.4, 10.1, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 01:04:00, -88.2, 9.4, 10, 10, 0, 100, 100, 0, 158, 88, -15.7
03/03/2023 01:05:00, -88.3, 9.4, 10, 10, 0, 100, 100, 0, 158, 88, -15.6
03/03/2023 01:06:00, -88.3, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 01:07:00, -88.2, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 01:08:00, -88.5, 9.4, 10, 10, 0, 100, 99, 0, 158, 87, -15.6
03/03/2023 01:09:00, -88.3, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.6
03/03/2023 01:10:00, -88.3, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.7
03/03/2023 01:11:00, -88.2, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
03/03/2023 01:12:00, -88.5, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.7
03/03/2023 01:13:00, -88.3, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.7
03/03/2023 01:14:00, -88.2, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 01:15:00, -88.8, 9.4, 10.2, 10, 0, 100, 101, 0, 160, 90, -15.7
03/03/2023 01:16:00, -88.4, 9.4, 10.1, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 01:17:00, -88.2, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 01:18:00, -88.3, 9.4, 10, 10, 0, 100, 101, 0, 159, 89, -15.7
03/03/2023 01:19:00, -88.3, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.7
03/03/2023 01:20:00, -88.1, 9.4, 10, 10, 0, 100, 101, 0, 160, 89, -15.7
03/03/2023 01:21:00, -88.2, 9.3, 10, 10, 0, 100, 101, 0, 161, 89, -15.7
03/03/2023 01:22:00, -88.5, 9.4, 10.1, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 01:23:00, -88.3, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 01:24:00, -88.2, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 01:25:00, -88.3, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/03/2023 01:26:00, -88.2, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.7
03/03/2023 01:27:00, -88.6, 9.4, 10.1, 10, 0, 100, 100, 0, 160, 89, -15.7
03/03/2023 01:28:00, -88.2, 9.5, 10, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 01:29:00, -88.2, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.7
03/03/2023 01:30:00, -88.2, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.7
03/03/2023 01:31:00, -88.4, 9.4, 10.1, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 01:32:00, -88.1, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 01:33:00, -88.2, 9.4, 10, 10, 0, 100, 101, 0, 160, 89, -15.7
03/03/2023 01:34:00, -88.1, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/03/2023 01:35:00, -88.2, 9.4, 10, 10, 0, 100, 101, 0, 161, 89, -15.6
03/03/2023 01:36:00, -88.4, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.7
03/03/2023 01:37:00, -88.2, 9.4, 10, 10, 0, 100, 99, 0, 156, 87, -15.7
03/03/2023 01:38:00, -88.1, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 01:39:00, -88.2, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 01:40:00, -88.3, 9.5, 10.1, 10, 0, 100, 101, 0, 160, 90, -15.7
03/03/2023 01:41:00, -88.1, 9.4, 10, 10, 0, 100, 101, 0, 159, 89, -15.7
03/03/2023 01:42:00, -88.2, 9.4, 10, 10, 0, 100, 101, 0, 159, 89, -15.7
03/03/2023 01:43:00, -88, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.7
03/03/2023 01:44:00, -87.9, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 01:45:00, -88.1, 9.4, 10.1, 10, 0, 100, 100, 0, 160, 89, -15.7
03/03/2023 01:46:00, -87.8, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.7
03/03/2023 01:47:00, -88, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.7
03/03/2023 01:48:00, -88, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.7
03/03/2023 01:49:00, -88, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 01:50:00, -88.5, 9.4, 10.2, 10, 0, 100, 101, 0, 161, 90, -15.7
03/03/2023 01:51:00, -88.2, 9.5, 10.1, 10, 0, 100, 99, 0, 158, 88, -15.7
03/03/2023 01:52:00, -88, 9.4, 10, 10, 0, 100, 99, 0, 157, 87, -15.7
03/03/2023 01:53:00, -88.1, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.7
03/03/2023 01:54:00, -88.2, 9.4, 10.1, 10, 0, 100, 99, 0, 156, 87, -15.7
03/03/2023 01:55:00, -88, 9.4, 10, 10, 0, 100, 99, 0, 158, 87, -15.7
03/03/2023 01:56:00, -88.2, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 01:57:00, -87.9, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.7
03/03/2023 01:58:00, -88, 9.4, 10, 10, 0, 100, 99, 0, 159, 88, -15.6
